academic_term,academic_year,faculty,faculty_abbrev,subject,subject_abbrev,title
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Voice
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Violin
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Viola
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Cello
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Double Bass
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance:  Harp
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance:  Euphonium
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Plucked Strings: Medieval and Renaissance
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Recorder
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Medieval and Renaissance Bowed Strings
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,York University Concert Choir
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Orchestra
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Chamber Music Performance
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Contemporary Musicianship and Improvisation
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Private lessons in open-style improvisation
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Celtic Canadian Folk Ensemble
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Workshop II: New Directions
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Piano
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Bass
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Percussion
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Woodwind
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Brass
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Vocal
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Strings
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Gospel Performance: Private Instruction
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,York Rhythm and Blues Ensemble
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Piano Performance
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Piano Accompanying
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Harpsichord
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Organ: Classical performance private instruction on organ
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Escola de Samba
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Ashkenazi and Sephardic Vocal Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Balkan Vocal Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Folk Fiddle
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Dizi
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Early Music Wind Instruments
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Flamenco Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music:  Folk Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Hand Percussion: Various Traditions
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Jembe
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Baglama
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Ghanaian Percussion
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Pipa
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Persian Radif
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Tabla
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction: Traditional Harp
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Village Folk Vocal Styles
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - World Rhythms for Drumkit
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Xiao
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Yangqin and Zheng
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Zhonghu and Erhu
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Composition Studio II
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Musics and Cultures II
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Contemporary Black Urban Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Gospel Ensemble: Instrumental
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Conducting and Score Study
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Flute
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Oboe
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Clarinet
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Bassoon
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Saxophone
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: French Horn
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Trumpet
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Trombone
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Tuba
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Percussion
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Voice
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Violin
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Viola
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Cello
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Double Bass
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance:  Harp
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance:  Euphonium
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Plucked Strings: Medieval and Renaissance
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Recorder
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Medieval and Renaissance Bowed Strings
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,York University Concert Choir
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Orchestra
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Chamber Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Recital I
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Private lessons in open-style improvisation
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,West African Drum Ensemble: Ghanaian
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Workshop III
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Orchestra III
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Piano
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Bass
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Percussion
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Woodwind
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Brass
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Vocal
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Strings
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Gospel Performance: Private Instruction
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz Theory and Musicianship III
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Piano Performance
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Piano Accompanying
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Harpsichord
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Organ: Classical performance private instruction on organ
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Escola de Samba
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Ashkenazi and Sephardic Vocal Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Balkan Vocal Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Folk Fiddle
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Dizi
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Early Music Wind Instruments
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Flamenco Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Folk Guitar
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Hand Percussion: Various Traditions
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Jembe
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Baglama
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Ghanaian Percussion
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Pipa
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Persian Radif
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Tabla
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction: Traditional Harp
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Village Folk Vocal Styles
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - World Rhythms for Drumkit
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Xiao
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Yangqin  and Zheng
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,World Music: Individual Instruction - Zhonghu and Erhu
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Composition Studio III
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Introduction to Music Recording
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Romantic Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,The Musical Voice
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Jazz History 2
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,African-American Popular Music
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Gospel Ensemble: Instrumental
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Vocal Music Education
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Music for Health and Wellness
Fall/Winter,2024-2025,ED,Faculty of Education,MUSI,Music,Teaching Music in the Intermediate-Senior Divisions - B
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Flute
Fall/Winter,2024-2025,FA,School of the Arts. Media. Performance and Design,MUSI,Music,Classical Performance: Oboe
